node,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,raw_in_degree,raw_out_degree,raw_total_degree
tsn.ca,0.008342022940563087,0.0031282586027111575,0.00521376433785193,0.0009592668951468413,0.18782595059967322,0.015213544093798766,0.0007358569954208839,3,5,8
thedenverchannel.com,0.01042752867570386,0.008342022940563087,0.0020855057351407717,0.00019485735352438925,0.19526862155283028,0.02401258400091153,0.0008400523699195368,8,2,10
sports.espn.go.com,0.021897810218978103,0.009384775808133473,0.01251303441084463,0.005903785140241105,0.19740192768778475,0.02578288879634825,0.001607237518410405,9,12,21
nationalpost.com,0.011470281543274244,0.008342022940563087,0.0031282586027111575,0.0015729991827209688,0.20657991365497597,0.044454490981251205,0.0009618760956738819,8,3,11
sportingnews.com,0.013555787278415016,0.004171011470281543,0.009384775808133473,0.0027458721255672826,0.18880727740531414,0.0182191674199305,0.0013825595835166818,4,9,13
local10.com,0.008342022940563087,0.0072992700729927005,0.0010427528675703858,0.001443681591839175,0.19401062757002754,0.023549394424269798,0.0008741232848882201,7,1,8
nst.com.my,0.004171011470281543,0.0020855057351407717,0.0020855057351407717,0.00010766631513032895,0.18443882049358862,0.015154041388544696,0.0004179356823821921,2,2,4
azdailysun.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.16896810252364347,0.006391827479118571,0.0004862945233704283,2,0,2
newschannel10.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.17283637068952654,0.009591151650285165,0.00035113798745138803,1,0,1
dailytimes.com.pk,0.00521376433785193,0.004171011470281543,0.0010427528675703858,7.01711209702487e-05,0.18808663894193509,0.019307392109235048,0.0007730940481168565,4,1,5
wrcbtv.com,0.0072992700729927005,0.0020855057351407717,0.00521376433785193,0.004267584685833661,0.15702945927886933,0.003357559707379214,0.0003202067949488498,2,5,7
wjla.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.15566162251390633,0.0032096634460586507,0.0002851965872080024,1,0,1
kmir6.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.17050513984271046,0.007143152943167377,0.0004682812615365437,2,0,2
registercitizen.com,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.0004917900160133733,0.19611638691413058,0.024591382435335676,0.001936431272167972,5,2,7
phillyburbs.com,0.008342022940563087,0.00521376433785193,0.0031282586027111575,0.0007452163672891192,0.2114140770010362,0.04888081436150173,0.0010056797823901668,5,3,8
mohavedailynews.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.16648403853554702,0.006313751182471046,0.000279750123743724,1,0,1
kstp.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,2.1425022945277354e-05,0.1719206132035068,0.00785370329281838,0.0003141056126088663,2,1,3
goupstate.com,0.00521376433785193,0.004171011470281543,0.0010427528675703858,0.0022828251852835373,0.17593823220728885,0.009644354638620737,0.0011715047342316614,4,1,5
airamerica.com,0.008342022940563087,0.006256517205422315,0.0020855057351407717,0.00036063557530644375,0.20697430066080827,0.03652852885961951,0.0008117197246755844,6,2,8
adn.com,0.00521376433785193,0.004171011470281543,0.0010427528675703858,0.00011056241746186273,0.18900477455741177,0.016631892483239166,0.00040653203232413564,4,1,5
mcclatchydc.com,0.018769551616266946,0.006256517205422315,0.01251303441084463,0.0037803102962050603,0.20610862868085814,0.04088886780038829,0.0012516994579987281,6,12,18
9wsyr.com:80,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,0.00010813657146326859,0.1731286149570926,0.007735181852380277,0.00040279200394394805,1,1,2
boards.historychannel.com,0.009384775808133473,0.0072992700729927005,0.0020855057351407717,0.000915908495200577,0.1975458066438254,0.030875847225581777,0.001402765482380813,7,2,9
todayszaman.com,0.008342022940563087,0.0020855057351407717,0.006256517205422315,0.00041636919055398506,0.18117168898083452,0.013557037929336806,0.0003459221607602326,2,6,8
reflector.com,0.008342022940563087,0.0020855057351407717,0.006256517205422315,0.0001405334762757339,0.1712146852276238,0.009199088033266741,0.00031651370398932336,2,6,8
reason.com,0.01042752867570386,0.004171011470281543,0.006256517205422315,0.002578797064276958,0.1753123199969783,0.010491478875132522,0.001479402973630591,4,6,10
collegian.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.1913306532272302,0.020331875940224443,0.0004652995973200957,2,0,2
physorg.com,0.017726798748696558,0.008342022940563087,0.009384775808133473,0.0044611966071711915,0.20888851384611057,0.03790516958674593,0.0015598963481770756,8,9,17
huliq.com,0.01564129301355579,0.0072992700729927005,0.008342022940563087,0.005335793301083746,0.2026413807217409,0.03141255330486991,0.0011818893066540053,7,8,15
omaha.com,0.00521376433785193,0.0020855057351407717,0.0031282586027111575,0.0002640988972900306,0.18763090807568603,0.020354116648799325,0.0004181608596824232,2,3,5
weblogs.chicagotribune.com,0.01042752867570386,0.0031282586027111575,0.0072992700729927005,0.0017208810559000151,0.16023224754083856,0.003953731955494684,0.0006174618113880509,3,7,10
swamppolitics.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,9.607074931465456e-05,0.1617141090186924,0.004601614991213346,0.00033267589067548963,2,1,3
forums.somd.com,0.01251303441084463,0.0072992700729927005,0.00521376433785193,0.004696929675622987,0.20673748795982338,0.03539708214470345,0.0016947969100062307,7,5,12
nymag.com,0.01042752867570386,0.006256517205422315,0.004171011470281543,0.002300123194875041,0.20913028295935837,0.03489551535846631,0.0011991530273307328,6,4,10
fayobserver.com,0.01042752867570386,0.00521376433785193,0.00521376433785193,0.0017952285328359438,0.19654303605172477,0.022510081004856214,0.0012325079353363798,5,5,10
odt.co.nz,0.0031282586027111575,0.0010427528675703858,0.0020855057351407717,0.00010378359448368185,0.16966062392195835,0.007912819831764737,0.00034844811593615494,1,2,3
modernghana.com,0.009384775808133473,0.004171011470281543,0.00521376433785193,0.0016685506544939297,0.1734055321275294,0.007319266231762503,0.0009887561377999433,4,5,9
news1130.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,8.298483575984623e-05,0.15074129405746856,0.0029132698577618906,0.00038945066754191525,2,1,3
nhregister.com,0.008342022940563087,0.004171011470281543,0.004171011470281543,0.0019923077445588105,0.1935948905109489,0.022579786153011493,0.0010215630871435696,4,4,8
pfblogs.org,0.011470281543274244,0.004171011470281543,0.0072992700729927005,0.003580213334620429,0.18776089138574886,0.013779857790750855,0.0016727387566869787,4,7,11
news.xinhuanet.com,0.009384775808133473,0.006256517205422315,0.0031282586027111575,0.001067119246884332,0.20603029016748647,0.03926196461555739,0.0012360834834757475,6,3,9
chinadaily.com.cn,0.006256517205422315,0.00521376433785193,0.0010427528675703858,0.00021874839105336704,0.19304333811633081,0.027935375250585405,0.0011501290330624787,5,1,6
cjad.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.1501160966082742,0.0026837028642147515,0.0006076298510130865,2,0,2
forum.dvdtalk.com,0.017726798748696558,0.01042752867570386,0.0072992700729927005,0.002176196945002883,0.20203715744713263,0.03633110237845033,0.0013110212808110804,10,7,17
mtv.com,0.01042752867570386,0.004171011470281543,0.006256517205422315,0.0022299776314725923,0.19576225837149042,0.026800701646902746,0.0005899141645341167,4,6,10
money.canoe.ca,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,4.3729862045023385e-05,0.1757101113227413,0.008495283045342684,0.000504626151336663,2,1,3
thehindu.com,0.008342022940563087,0.006256517205422315,0.0020855057351407717,0.0008732565126261578,0.19470750482423022,0.026931868592495453,0.0012728833484269928,6,2,8
icsolihull.icnetwork.co.uk,0.00521376433785193,0.00521376433785193,0.0,0.0,0.18750272018577474,0.02357370079723927,0.00042810868982363573,5,0,5
cleveland.com,0.009384775808133473,0.00521376433785193,0.004171011470281543,0.0012396454517450588,0.18933485624542679,0.01947754283159624,0.0016649207840613621,5,4,9
masslive.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,0.0010621210249559068,0.16787416953566334,0.007634227633373568,0.0006365788822379406,2,1,3
postcrescent.com,0.004171011470281543,0.0031282586027111575,0.0010427528675703858,0.0021720893660736027,0.18973247932469617,0.015385457060219114,0.000956192651720493,3,1,4
wmal.com,0.006256517205422315,0.0010427528675703858,0.00521376433785193,0.00025659354801970644,0.16684077975705044,0.006202443189443839,0.00048782877798530426,1,5,6
ktvz.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,6.92812595545097e-05,0.15603502977278552,0.0027159281545661223,0.00029279636196495725,2,1,3
wsoctv.com,0.01042752867570386,0.0072992700729927005,0.0031282586027111575,0.0023151144519183045,0.17474716100279075,0.009275936148088477,0.0011466770378427793,7,3,10
wftv.com,0.0031282586027111575,0.0031282586027111575,0.0,0.0,0.16367671960811833,0.004497506454354238,0.00050817334263508,3,0,3
local6.com,0.00521376433785193,0.00521376433785193,0.0,0.0,0.17910062135702173,0.01189170648258957,0.0004090818445624066,5,0,5
sunherald.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.0007286967780352834,0.18946721196457775,0.018745943399232058,0.0007199720358559712,3,2,5
npr.org,0.014598540145985401,0.0031282586027111575,0.011470281543274244,0.0035217156740329327,0.18802139903942314,0.017556425547712612,0.0006997570431810121,3,11,14
blogs.abcnews.com,0.03441084462982273,0.006256517205422315,0.028154327424400417,0.009540956671401847,0.19318093137229397,0.027337317451638542,0.0010295490642457362,6,27,33
jpost.com,0.0072992700729927005,0.0031282586027111575,0.004171011470281543,0.0006386572231002679,0.18275984269408527,0.014695580622736746,0.0005597228096434011,3,4,7
torontosun.com,0.006256517205422315,0.00521376433785193,0.0010427528675703858,5.8327851837746803e-05,0.18400057482371246,0.01581730803804922,0.0009491564212012875,5,1,6
lfpress.ca,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,5.791419863348745e-05,0.1686576519697128,0.007173274427756619,0.0005586113950433438,2,1,3
greeleytribune.com,0.009384775808133473,0.0072992700729927005,0.0020855057351407717,0.0047464606772606105,0.19776201876346478,0.01978340675631897,0.0021754091000315253,7,2,9
sg.answers.yahoo.com,0.01981230448383733,0.008342022940563087,0.011470281543274244,0.0045681909710488505,0.206658670770361,0.048002772632997334,0.0015652882643350302,8,11,19
squidoo.com,0.01981230448383733,0.008342022940563087,0.011470281543274244,0.007359616848914531,0.21100260546152466,0.05140460063969619,0.001950938643484704,8,11,19
readingeagle.com,0.02085505735140772,0.011470281543274244,0.009384775808133473,0.004062660905023605,0.2112492959589466,0.04692750398276665,0.002281059204079442,11,9,20
grandforksherald.com,0.008342022940563087,0.004171011470281543,0.004171011470281543,0.0006142569104044206,0.18808663894193509,0.016980675495171214,0.0006473901552865865,4,4,8
suntimes.com,0.0031282586027111575,0.0031282586027111575,0.0,0.0,0.17344300760005135,0.007691595899028899,0.0009786922842000337,3,0,3
dnaindia.com,0.0072992700729927005,0.006256517205422315,0.0010427528675703858,0.0002166885372326192,0.1991424296218431,0.03366969104736519,0.0008862420709080352,6,1,7
article.wn.com,0.018769551616266946,0.014598540145985401,0.004171011470281543,0.0062410236507078895,0.22833432747710905,0.07623789797882656,0.004032801780069476,14,4,18
rebellenation.blogspot.com,0.011470281543274244,0.006256517205422315,0.00521376433785193,0.004563604358267281,0.19449791655208354,0.021150008321592518,0.0033286289963735992,6,5,11
cnnwire.blogs.cnn.com,0.009384775808133473,0.0020855057351407717,0.0072992700729927005,0.0014739129140169404,0.18672603976254112,0.01695154026174677,0.00040858107643685856,2,7,9
canadafreepress.com,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.0003595439436633377,0.19747384095834497,0.027655092214689262,0.0009593937652866895,5,2,7
michnews.com,0.006256517205422315,0.00521376433785193,0.0010427528675703858,0.0006827296085574482,0.19331872090964938,0.025394684570928343,0.001624088170229319,5,1,6
forum.brokeroutpost.com,0.0072992700729927005,0.004171011470281543,0.0031282586027111575,0.001705428688776696,0.20069074173663712,0.029686939770683554,0.0015421669747246983,4,3,7
dailyreportonline.com,0.00521376433785193,0.00521376433785193,0.0,0.0,0.1807082399662769,0.011463100685366172,0.0009001445311459464,5,0,5
whitesoap.com,0.009384775808133473,0.004171011470281543,0.00521376433785193,0.0010607087536420355,0.19950890446472466,0.02626780768278775,0.0006793434902664261,4,5,9
thedailytimes.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,7.516797119261383e-05,0.17362770449412457,0.008874644480807388,0.0006128146785673984,2,1,3
timesofindia.indiatimes.com,0.013555787278415016,0.004171011470281543,0.009384775808133473,0.0015101847825092019,0.1946375918961066,0.027177151255893685,0.0006556263748233368,4,9,13
jezebel.com,0.009384775808133473,0.0072992700729927005,0.0020855057351407717,0.0006394643870068315,0.21224185334011628,0.05094404819644126,0.0009811593969529415,7,2,9
mlive.com,0.013555787278415016,0.00521376433785193,0.008342022940563087,0.0032099307057578143,0.20517248048094508,0.030407052603910942,0.001258098732579288,5,8,13
insidebayarea.com,0.009384775808133473,0.00521376433785193,0.004171011470281543,0.0019336180588469998,0.21026597883268308,0.03887789478217478,0.001104749037379392,5,4,9
feeds.digg.com/~r/digg/container/world_business,0.014598540145985401,0.00521376433785193,0.009384775808133473,0.001954028552849071,0.20768800514584557,0.03904442403070473,0.0013234427933188565,5,9,14
galesburg.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.1778117061886035,0.01165052031217575,0.00039080522355989925,2,0,2
rgj.com,0.006256517205422315,0.006256517205422315,0.0,0.0,0.19998910442183995,0.029108702761149775,0.0019886131533465353,6,0,6
partisan.blogs.hopelesslypartisan.com,0.006256517205422315,0.00521376433785193,0.0010427528675703858,0.0001860280161014877,0.19387185029708756,0.02323888984506225,0.0008324363406011353,5,1,6
politicalforum.com,0.0072992700729927005,0.004171011470281543,0.0031282586027111575,0.002360929309505856,0.17656862978197294,0.00961780595914485,0.0015753038628806308,4,3,7
medlogs.com,0.01251303441084463,0.004171011470281543,0.008342022940563087,0.004253483860315571,0.1835644068508828,0.014618770489577111,0.0008485121795655685,4,8,12
columbiamissourian.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.0003480185645219784,0.18724203572734263,0.019836129789473782,0.0006344584758668699,3,2,5
hotair.com,0.02085505735140772,0.008342022940563087,0.01251303441084463,0.004721194719218947,0.21570461338267286,0.0549193630726035,0.0012282868602094452,8,12,20
therearenosunglasses.wordpress.com,0.01564129301355579,0.006256517205422315,0.009384775808133473,0.0017279451760566944,0.20076507164098403,0.033116128771218056,0.0013765264355840865,6,9,15
drudge.com,0.013555787278415016,0.00521376433785193,0.008342022940563087,0.004364976539694616,0.19318093137229397,0.021808036284850785,0.0012267209706656617,5,8,13
thereporteronline.com,0.006256517205422315,0.0031282586027111575,0.0031282586027111575,0.0005378218908091019,0.18776089138574886,0.015140722692672153,0.0017712528626943583,3,3,6
jam.canoe.ca,0.006256517205422315,0.006256517205422315,0.0,0.0,0.1927554559640287,0.021724536762731204,0.0008057855320379274,6,0,6
sandiego.craigslist.org,0.01042752867570386,0.004171011470281543,0.006256517205422315,0.0019237632828829508,0.1851317258984484,0.013438214596034928,0.0009608364848765076,4,6,10
ocala.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.00042138967953978895,0.17937316129406253,0.012230678577055171,0.0011215504605638527,3,2,5
tennessean.com,0.006256517205422315,0.0031282586027111575,0.0031282586027111575,0.0004997514428029405,0.19147498884869552,0.019133163185860586,0.0008447074060290103,3,3,6
kypost.com,0.004171011470281543,0.0031282586027111575,0.0010427528675703858,0.00017214512808552907,0.1883480519217015,0.019074167281830562,0.000649840167869816,3,1,4
accesshollywood.com,0.011470281543274244,0.008342022940563087,0.0031282586027111575,0.0008645080753691457,0.21002157823737191,0.05151250101852709,0.0009332254964463802,8,3,11
scdfa.org,0.014598540145985401,0.0072992700729927005,0.0072992700729927005,0.0034524380828081986,0.1959037562091279,0.025613961104274652,0.0020735389925468756,7,7,14
39online.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.15324792382818184,0.002560382441686902,0.00028243847405314286,1,0,1
wmtw.com,0.01251303441084463,0.00521376433785193,0.0072992700729927005,0.0018965741873324027,0.1776682049920213,0.012547473386450916,0.0005372878211959639,5,7,12
bellinghamherald.com,0.017726798748696558,0.009384775808133473,0.008342022940563087,0.0044217510703065555,0.20470758815357135,0.03687248365811221,0.0009937117673257411,9,8,17
wtopnews.com,0.006256517205422315,0.0020855057351407717,0.004171011470281543,0.00205136713819787,0.1529530737671154,0.0037359056813585072,0.0008345354422478664,2,4,6
ksat.com,0.00521376433785193,0.00521376433785193,0.0,0.0,0.18647354573535538,0.014832813683029586,0.000722799128517456,5,0,5
lewrockwell.com,0.011470281543274244,0.008342022940563087,0.0031282586027111575,0.0010643566261757656,0.2139170060894463,0.05337387203861094,0.001734118873447286,8,3,11
journaltimes.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.17734759733068875,0.009391913258578114,0.00028026185297576176,1,0,1
kare11.com,0.004171011470281543,0.0020855057351407717,0.0020855057351407717,8.1346778165703e-05,0.1845015974917144,0.012784486536830024,0.0003683510732353988,2,2,4
southernledger.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.16648403853554702,0.006313751182471046,0.00027889066947246256,1,0,1
kctv5.com,0.0072992700729927005,0.0072992700729927005,0.0,0.0,0.1975183088003492,0.024613549354156494,0.0006941331275869908,7,0,7
kuwaittimes.net,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.1690732148735804,0.005831620838616518,0.00032636002673310026,1,0,1
cnnpoliticalticker.wordpress.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.00032281316671437297,0.1947774679952055,0.024676788049744956,0.0006202762766604842,3,2,5
themoderatevoice.com,0.014598540145985401,0.0072992700729927005,0.0072992700729927005,0.0026398895259885247,0.19387185029708756,0.024334581405439475,0.001593335003055642,7,7,14
ksawtv.com,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,1.2339676488464631e-05,0.15527519147254565,0.002673821923390695,0.0002719728841889775,1,1,2
thewbalchannel.com,0.00521376433785193,0.00521376433785193,0.0,0.0,0.17517576081809894,0.011321039925324895,0.00047002405773605203,5,0,5
thepittsburghchannel.com,0.004171011470281543,0.004171011470281543,0.0,0.0,0.17489394653106852,0.011021565266716462,0.0004237871807279182,4,0,4
thehawaiichannel.com,0.00521376433785193,0.00521376433785193,0.0,0.0,0.17517576081809894,0.011321039925324895,0.00047002405773605203,5,0,5
foxcarolina.com,0.004171011470281543,0.004171011470281543,0.0,0.0,0.17489394653106852,0.011021565266716462,0.0004237871807279182,4,0,4
click2houston.com,0.004171011470281543,0.004171011470281543,0.0,0.0,0.17377569879110005,0.009038651680276743,0.00039432251474986015,4,0,4
10news.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.16486817889552957,0.004959670054042871,0.00033558457394620506,2,0,2
gretawire.foxnews.com,0.01251303441084463,0.00521376433785193,0.0072992700729927005,0.0025388310009567764,0.18933485624542679,0.02012625573935458,0.0014923958584047523,5,7,12
ace.new.mu.nu,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.0008337037702519655,0.19526862155283028,0.023038356221569228,0.0010724879380360594,5,2,7
thinkprogress.org,0.014598540145985401,0.006256517205422315,0.008342022940563087,0.0032417001490330924,0.20046808189003584,0.029909692092564593,0.0010009623722923564,6,8,14
britanniaradio.blogspot.com,0.009384775808133473,0.006256517205422315,0.0031282586027111575,0.0010429847435757314,0.20509485184663523,0.03329932806338982,0.0013730531239453505,6,3,9
feeds.aol.com,0.008342022940563087,0.006256517205422315,0.0020855057351407717,0.004276133677450142,0.1920856461483547,0.023150243766955094,0.0013231047431667767,6,2,8
mercedsunstar.com,0.0072992700729927005,0.0031282586027111575,0.004171011470281543,0.0008542920191071004,0.18062835502521057,0.014369269880601653,0.0006174804454903341,3,4,7
uncyclopedia.wikia.com,0.022940563086548488,0.01251303441084463,0.01042752867570386,0.010109864481998493,0.21665295500825618,0.06529839693779364,0.00326045838292496,12,10,22
popmatters.com,0.011470281543274244,0.00521376433785193,0.006256517205422315,0.002226907281215082,0.19401062757002754,0.02400380312353874,0.0007696294096439346,5,6,11
x.techwheat.com,0.008342022940563087,0.004171011470281543,0.004171011470281543,0.00041787708242312137,0.1912048301342705,0.0191935170345247,0.00091674203886062,4,4,8
rollingstone.com,0.00521376433785193,0.004171011470281543,0.0010427528675703858,0.00011641925046495902,0.20069074173663712,0.03306980982165355,0.0008713780139049078,4,1,5
voxverax.blogspot.com,0.009384775808133473,0.0072992700729927005,0.0020855057351407717,0.0010769158906026417,0.19318093137229397,0.02185393374859571,0.0014776403756694536,7,2,9
digg.com/politics,0.013555787278415016,0.00521376433785193,0.008342022940563087,0.003178742674227323,0.19512803939188514,0.026199190651616706,0.0009535320708304664,5,8,13
dispatch.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,0.00012684865206226748,0.17105260127190183,0.007110083450121696,0.0004381491585495687,2,1,3
malaysia.news.yahoo.com,0.0031282586027111575,0.0031282586027111575,0.0,0.0,0.19025914799389604,0.022297753848356375,0.00044790783980842055,3,0,3
asia.news.yahoo.com,0.004171011470281543,0.004171011470281543,0.0,0.0,0.19780581725566268,0.027291907722752584,0.0006380394011971424,4,0,4
1800blogger.com,0.01251303441084463,0.0072992700729927005,0.00521376433785193,0.004056022425288892,0.20792700169952316,0.03844605330898463,0.0012638180841145234,7,5,12
macleans.ca,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.17322192027360134,0.008380147148659135,0.0004693185360143154,2,0,2
brandonsun.com,0.008342022940563087,0.00521376433785193,0.0031282586027111575,0.00044184826832403606,0.19505782419239184,0.027489168515822546,0.0005540868636552305,5,3,8
prnewswire.com,0.027111574556830033,0.011470281543274244,0.01564129301355579,0.007122950970898283,0.2190164417901644,0.053620214271542024,0.0018251935273348296,11,15,26
orlandosentinel.com,0.008342022940563087,0.00521376433785193,0.0031282586027111575,0.0015709554993654962,0.19013177601917114,0.01782032166858162,0.0009947182307303735,5,3,8
news-press.com,0.0072992700729927005,0.004171011470281543,0.0031282586027111575,0.0023241992574382702,0.177551815732282,0.007276811355868676,0.0012169583772692638,4,3,7
iowastatedaily.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.18082847166286126,0.011417949433847259,0.0004061122224989703,2,0,2
weblogs.baltimoresun.com,0.028154327424400417,0.008342022940563087,0.01981230448383733,0.006845690563384676,0.1981234259614974,0.025348604601888806,0.001096237954408753,8,19,27
pajamasmedia.com,0.014598540145985401,0.009384775808133473,0.00521376433785193,0.0029457758248396383,0.21026597883268308,0.0405045875418589,0.0017233583548657058,9,5,14
au.answers.yahoo.com,0.017726798748696558,0.013555787278415016,0.004171011470281543,0.0027430594590537338,0.21630714023569708,0.05830342603580165,0.0021297887711619955,13,4,17
freedomeden.blogspot.com,0.006256517205422315,0.004171011470281543,0.0020855057351407717,0.0002780915260949216,0.19311211023536048,0.020190743320129698,0.0009299829533439872,4,2,6
ecoearth.info,0.006256517205422315,0.006256517205422315,0.0,0.0,0.19991555197446156,0.025772970350448652,0.0009279843094239311,6,0,6
climateark.org,0.00521376433785193,0.00521376433785193,0.0,0.0,0.19588122011479675,0.021962705873119267,0.000667065149247732,5,0,5
avaxhome.ws,0.01251303441084463,0.0072992700729927005,0.00521376433785193,0.0015415536683703128,0.20953447755340432,0.03512915145715948,0.0011304376473619455,7,5,12
ksby.com,0.0031282586027111575,0.0010427528675703858,0.0020855057351407717,3.8120719667544004e-05,0.15518628497871656,0.002673821923390695,0.0002719728841889775,1,2,3
tulsaworld.com,0.01042752867570386,0.00521376433785193,0.00521376433785193,0.0059096918628785055,0.18907069878990473,0.016816390795987998,0.0021829697544190367,5,5,10
abcactionnews.com:80,0.006256517205422315,0.00521376433785193,0.0010427528675703858,0.0010918036623743421,0.18627687059472747,0.015068500626373672,0.0007913098429161896,5,1,6
uspolitics.tribe.net,0.018769551616266946,0.011470281543274244,0.0072992700729927005,0.004951247455295507,0.21374830182596882,0.048846331833063125,0.001842642891274744,11,7,18
blogher.com,0.028154327424400417,0.011470281543274244,0.016684045881126174,0.008596671464802095,0.21299241392167267,0.047673844691446386,0.0018393409809923122,11,16,27
dailyexpress.co.uk,0.00521376433785193,0.00521376433785193,0.0,0.0,0.19241429586497735,0.02073834198565848,0.00048227530361357265,5,0,5
wntp.townhall.com,0.008342022940563087,0.00521376433785193,0.0031282586027111575,0.0005873584504537169,0.19290594072265368,0.02322053351111082,0.0007281817894313305,5,3,8
krla870.townhall.com,0.006256517205422315,0.00521376433785193,0.0010427528675703858,7.48066139473313e-05,0.19330383563960205,0.02322053351111082,0.0007281817894313305,5,1,6
860wgul.townhall.com,0.00521376433785193,0.00521376433785193,0.0,0.0,0.19330383563960205,0.02322053351111082,0.0007281817894313305,5,0,5
560wind.townhall.com,0.009384775808133473,0.0072992700729927005,0.0020855057351407717,0.0029065057696059378,0.19442815402821267,0.02668398349519716,0.0009386299437007376,7,2,9
honoluluadvertiser.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,2.402536118212016e-05,0.1787815611578684,0.009421349086052806,0.00041636993171284206,2,1,3
answerbag.com,0.01042752867570386,0.0072992700729927005,0.0031282586027111575,0.0013087581006664152,0.20595201118186052,0.032936974064636686,0.0016737343390232466,7,3,10
chronwatch-america.com,0.008342022940563087,0.00521376433785193,0.0031282586027111575,0.0009723470120563632,0.20211248822917854,0.031311913805584554,0.0012824064889485308,5,3,8
embeds.blogs.foxnews.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.0014909175362553904,0.18387574404024998,0.01421680911521449,0.0007890606530582966,3,2,5
nbcchicago.com,0.006256517205422315,0.004171011470281543,0.0020855057351407717,0.0016388005762597066,0.19604545874526472,0.025037576529574036,0.001098872737682085,4,2,6
catholicexchange.com,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.002597645672650537,0.20024591556359694,0.024562765094075675,0.0014867317873892062,5,2,7
reddit.com,0.023983315954118876,0.01042752867570386,0.013555787278415016,0.006393983153965759,0.22161312078113526,0.06499499835065888,0.0018033256766146703,10,13,23
feeds.feedburner.com,0.009384775808133473,0.00521376433785193,0.004171011470281543,0.0024835662391237794,0.19470750482423022,0.024206331640403242,0.0019376673685613868,5,4,9
biz.yahoo.com,0.0031282586027111575,0.0,0.0031282586027111575,0.0,0.0,5.0392979177991254e-15,0.0002647778449757004,0,3,3
moneycentral.msn.com,0.004171011470281543,0.0031282586027111575,0.0010427528675703858,0.0003594737641047647,0.1729628887781292,0.008664562278032742,0.0004686141980317396,3,1,4
statesmanjournal.com,0.0072992700729927005,0.0031282586027111575,0.004171011470281543,0.0003169849843554686,0.1794325367198467,0.01221043052084575,0.00039141376979989404,3,4,7
theolympian.com,0.01042752867570386,0.00521376433785193,0.00521376433785193,0.002542496824404888,0.19562096478912191,0.023908280916589454,0.001143821259783758,5,5,10
syracuse.com,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,5.027519251806991e-05,0.1637166093115847,0.005244282281540246,0.0003597084196214766,1,1,2
q13fox.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.15324792382818184,0.002560382441686902,0.0002792119399676546,1,0,1
broadwayworld.com,0.006256517205422315,0.0031282586027111575,0.0031282586027111575,0.0002770626835962481,0.18044796718730258,0.012507679493928036,0.000623575411400669,3,3,6
ph.answers.yahoo.com,0.008342022940563087,0.006256517205422315,0.0020855057351407717,0.00041430004040382947,0.2026413807217409,0.03275340339737343,0.0009814871008269259,6,2,8
blog.sina.com.cn,0.01251303441084463,0.0072992700729927005,0.00521376433785193,0.0017683191121285594,0.2092109970786017,0.04848176753352857,0.0011612864349589088,7,5,12
demonoid.com,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.0016794449310595452,0.1910700364577571,0.017363361506479894,0.0013808587630664425,5,2,7
